通,通牒
痛,疼痛
痛,痛絵馬
痛,痛駁
投,投槍
投,投擲
投,投壺
透,滲透壓
鬪,鬪毆
鬪,鬪艦
特,特輯
把,鏜把
把,把握
波,電磁氣波
波,津波
波,波濤
波,波瀾
派,强硬派
派,穩健派
派,派閥
播,謄播
播,撒播
播,中播菹
播,播水壺
播,播蕩
罷,譴罷
板,揭示板
板,凹版
板,杖板
板,籌板
板,凸板
八,唐宋八大家
八,八百万
八,八卦
貝,二枚貝綱
貝,貝塚
片,片仮名
偏,偏僻
偏,偏隘
偏,偏倚
偏,偏狹
編,編輯
編,編纂
編,編綴
平,扁平
平,平穩
平,平坦
平,平行棒
平,平仮名
評,苛評
評,譏評
評,啄評
評,評估
評,評訾
評,酷評
肺,肺癌
幣,幣帛
廢,撤廢
廢,頹廢
廢,廢墟
廢,廢后
弊,袪弊
弊,蠲弊
弊,痼弊
弊,杜弊
弊,蠧弊
弊,謬弊
弊,貽弊
弊,滋弊
弊,糴弊
弊,凋弊
弊,彫弊
弊,弊衲
弊,弊廬
弊,弊瘼
蔽,掩蔽
蔽,遮蔽
包,栱包
包,拱包
包,小籠包
包,包莖
包,包括
包,包袋
包,包涵
布,昆布
布,撒布
布,瀑布
抱,蘊抱
抱,攄抱
抱,抱釀酒
抱,抱冤
抱,抱寃
抱,抱槍
胞,僑胞
胞,胎胞
胞,胞胎
捕,拿捕
捕,捕鯨
捕,捕虜
捕,捕縛
捕,捕繩
砲,巨艦巨砲主義
砲,電磁砲
砲,艦砲
砲,滑腔砲
暴,被曝
表,表彰
票,票姚校尉
漂,漂礫
漂,漂砂
標,標榜
品,骨董品
品,消耗品
品,壹品
品,貳品
品,肆品
風,强風
風,棋風
風,扇風機
風,逍風
風,颱風
風,風磬
風,風靡
風,風扇
風,風疹
風,風采
楓,楓嶽山
豊,豊饒
皮,剝皮
皮,周皮匠
皮,皮膚
皮,脂漏性
皮,皮脂
被,被囊
被,被拉
疲,倦疲
疲,厭疲
疲,孱疲
疲,早皺疲乎
疲,疲倦
疲,疲苶
疲,疲癃
疲,疲憊
疲,疲孱
疲,疲斃
疲,疲乏
避,避妊
避,避姙
匹,匹儔
筆,鼠鬚筆
筆,宸筆
筆,筆誅
筆,筆筒
下,舂杵難獲
下,貴杵臼
下,膝下
河,溯河
河,河畔
河,河蝕
夏,晩夏
荷,磁荷
賀,聳賀
學,粹學
學,奬學
學,電磁氣學
學,黜學
學,學齡
學,學閥
旱,旱魃
恨,恨嘆
限,函數
寒,祁寒
寒,峭寒
寒,酷寒
漢,癡漢
漢,漢奸
陷,陷穽
合,倂合
合,縫合
合,融合
合,綜合
合,聚合
合,合倂
合,合竹扇
抗,拮抗
抗,抗痙攣劑
抗,抗卞
抗,安劑
抗,抗癌
抗,抗禦
航,堪航認證
項,獐項嶺
港,港灣
港,港津
海,滄海
海,海溝
海,海蔘
海,海溢
海,海藻
海,海峽
害,貽害
解,溶解
解,融解
解,解雇
解,解剖
解,解弛
解,解錠術
核,核酸
核,核雨傘
核,核融合
幸,徼幸
幸,幸祐
享,享緑
香,焚香
香,麝香
香,瑞香
香,安息香酸
香,五香醬肉
香,薰香
鄕,鄕札
虛,虛憊
軒,戎軒
軒,軺軒
憲,拔萃
獻,獻呈
玄,水信玄餅
現,現札
縣,都道府県
顯,顯妣
穴,壙穴
穴,灸穴
穴,隙穴
穴,患至方竄
穴,求入鼠穴
血,瘀血
血,流頁
血,臍帶血
血,血漿
血,血栓
血,血痕
嫌,控嫌
嫌,銷刻之嫌
嫌,讎嫌
嫌,猜嫌
嫌,貳嫌
嫌,嫌隙
嫌,嫌謗
嫌,嫌澁
嫌,嫌猜
嫌,嫌礙
嫌,嫌厭
嫌,嫌嫉
嫌,嫌逼
協,協辦
協,蹴球
形,畸形
螢,蛋白質
衡,銓衡
戶,江戸
好,嗜好
虎,爲狼爲虎
虎,虎狼
呼,喚呼
胡,胡椒
湖,潟湖
湖,鹹水湖
湖,湖畔
湖,湖沼
號,諡號
號,號俸
豪,豪奢
豪,豪宕
護,庇護
護,掩護
惑,魅惑
惑,眩惑
昏,眩昏
昏,昏昧
昏,昏窒
昏,昏蕩
婚,强婚
婚,晩婚
婚,婚齡
混,混沌
混,混淆
魂,寃魂
魂,魂魄
魂,魂喪魄褫
紅,紅生薑
紅,紅巾賊
紅,紅斑
紅,紅柿
紅,紅塵
火,烽火
火,噴火口
火,鬱火
火,火焰
化,强化
化,孵化
化,璃化
化,化膿
花,棉花
花,花魁
花,薔花紅蓮傳
花,杏花
花,花崗巖
花,花盆
花,花煎
花,花卉
和,融和
和,和菓子
華,華僑
貨,円貨
話,寓話
禍,釀禍
穫,刈穫
穫,芸穫
穫,耘穫
丸,睾丸
丸,南煎丸子
還,酸化
環,環恐怖症
活,活潑
皇,皇太后
皇,皇后
皇,皇穹宇
荒,荒蕪地
黃,硫黃
黃,二酸化黃
黃,黃酸
黃,黃巾賊
黃,黃疸
黃,黃壚
黃,黃砂
灰,硅灰石
灰,灰褐色
回,挽回
回,撤回
回,回游
悔,懺悔
懷,懐石
懷,懷姙
橫,橫膈膜
橫,橫軸
孝,孝悌
曉,曉諭
曉,曉鐘
曉,曉鍾羹
侯,松滋侯
厚,濃厚
厚,厚樸
厚,厚貺
訓,訓詁學
毁,訾毁
毁,貶毁
毁,毁謗
揮,揮巾
休,休憩
休,休診
凶,頤命
凶,趙泰采
胸,胸腺
黑,黑巾
黑,黑鍵
黑,黑狼
興,勃興
興,興渠
稀,稀罕
稀,稀闊
戲,手搏戲
戲,絜河戲
